,Fecha extrac,Enlace,Marca,Modelo,Precio,Localización,Potencia,Tipo vendedor,Categoría,Tipo de vehículo,puertas,Versión del país,Garantía,Kilometraje,Año,Tipo de cambio,Capacidad,Consumo de combustible,Color exterior,Color original,Tracción,plazas,Número de marchas,Número de cilindros,Peso,Tipo de combustible,Mes
9458,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-acenta-110-5p-diesel-blanco-9cf48b02-323f-49ab-9dcd-74bb3c5cc6b6,Nissan,Qashqai,166361.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,36897,2018,Manual,2151.0,5.8,Blanco,Blanco,Tracción delantera,5,8,4,1757.0,Diésel,6
9459,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-5dci-tekna-4x2-diesel-rojo-244e155c-972b-401b-bed3-80bae91e2542,Nissan,Juke,129001.0,https://maps.google.com/?q=Bilbao%20-%20Vizcaya%2C%2020014%20Bilbao%20-%20vizcaya%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,158725,2016,Manual,1477.0,5.9,Rojo,Rojo Sólido,Tracción delantera,9,7,3,1670.2021276595744,Otros,8
9460,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-diesel-blanco-59134f4e-916c-4ca8-b051-31fbd24433a5,Nissan,Qashqai,15690.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,70697,2019,Manual,1197.0,5.8,Blanco,Blanco,Tracción delantera,5,5,4,1080.0,Gasolina,7
9461,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-t-acenta-92-gasolina-negro-fd0e0bae-89d0-4aa5-bc11-d51c94f43cb8,Nissan,Micra,16400.0,https://maps.google.com/?q=CARRETERA%20NII%20KM%20517%2C%2025200%20CERVERA%2C%20ES,92,Prof.,Coche pequeño,Ocasión,5,España,12,9450,2022,Manual,2493.0,8.5,Negro,Negro,Tracción trasera,5,1,4,1740.0,Gasolina,2
9462,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-t-urban-100-gasolina-gris-8a5c1104-4c19-47ab-9bb8-ef779c3d541b,Nissan,Micra,11632.0,https://maps.google.com/?q=Presagana%20Kalea%2C%203%2C%2C%2048970%20Basauri%2C%2C%20ES,101,Prof.,Coche pequeño,Ocasión,5,España,12,49884,2020,Manual,2493.0,4.3,Gris,Gris,Tracción delantera,5,1,4,1785.0,Eléctrico,2
9463,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-g-e6d-temp-83-kw-112-cv-5m-t-acenta-gasolina-gris-5a497677-fd0a-485f-8d17-21df46e78fc1,Nissan,Juke,14790.0,https://maps.google.com/?q=CTRA.%20DE%20CARRI%C3%93N%2C%2012%2C%2013005%20CIUDAD%20REAL%2C%20ES,113,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,21113,2019,Manual,3500.0,5.9,Gris,Gris,Tracción delantera,4,6,6,1670.2021276595744,Gasolina,2
9464,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-diesel-blanco-5f8e3ad3-3dd0-42b3-a220-de42ccc079d3,Nissan,Qashqai,199991.0,https://maps.google.com/?q=CRTA%20N%20-VI%20581%2C7%20ESPIRITU%20SANTO%20(%20FRENTE%20A%20ITV)%2C%2015168%20SADA%2C%20ES,116,Prof.,Sedán,Ocasión,5,España,12,88398,2020,Manual,1580.0,5.8,Blanco,Blanco,Tracción delantera,5,6,4,1490.0,Gasolina,9
9465,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5dci-acenta-4x2-85kw-diesel-blanco-1127c970-135f-465d-b08f-bf8163330e18,Nissan,Qashqai,20900.0,https://maps.google.com/?q=Polig.%20Comercial%20Barreiros%2C%20Calle%20A%20-%20n%C2%BA%2030%2C%2032915%20OURENSE%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,45000,2019,Manual,998.0,5.8,Blanco,Blanco,Tracción delantera,5,5,3,978.0,Gasolina,12
9466,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5dci-360-4x2-diesel-blanco-cae3c6d3-5043-47bc-b82f-213bade9717f,Nissan,Qashqai,12899.0,https://maps.google.com/?q=AVENIDA%20DE%20DENIA%20(CENTRO%20COMERCIAL%20PLAZA%20MAR%202)%2C%2003016%20ALICANTE%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,144959,2015,Manual,998.0,5.8,Blanco,Blanco,Tracción delantera,4,6,3,1347.0,Gasolina,9
9467,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5dci-acenta-4x2-diesel-negro-85e82cf6-d364-4913-8fb6-1a8d2b75854f,Nissan,Qashqai,11500.0,https://maps.google.com/?q=CTRA.%20DE%20CAMION%2C%20KM.%20311%2C%2013005%20CIUDAD%20REAL%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67140,2011,Manual,1482.0,5.8,Negro,Negro,Tracción delantera,5,7,4,1430.0,Gasolina,10
9468,2023-11-20,https://www.autoscout24.es/anuncios/nissan-x-trail-1-6-dci-n-connecta-4x2-7-pl-diesel-rojo-0cd7d33a-5ef2-4854-8a4c-4bce9a5609cb,Nissan,X-Trail,213901.0,https://maps.google.com/?q=Av.%20Carlos%20Sainz%2C%207%2CCiudad%20del%20Autom%C3%B3vil%2C%2028914%20LEGANES%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,127246,2018,Manual,5204.0,12.5,Rojo,Rojo,Tracción trasera,5,7,10,1551.0,Gasolina,6
9469,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-2-dig-t-tekna-4x2-17-gasolina-gris-23bf3763-52d5-4563-9866-c837093b5410,Nissan,Qashqai,14200.0,https://maps.google.com/?q=C%2F%20COMERCIO%2021%2C%20NAVE%205%2C%2012500%20ALMAZORA%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,65000,2014,Manual,998.0,5.8,Gris,Gris,Tracción delantera,5,6,3,1298.0,Gasolina,4
9470,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-7-dci-acenta-110kw-4wd-150-5p-diesel-blanco-fdba5f56-a633-4a67-9bbc-691f3816078b,Nissan,Qashqai,159091.0,https://maps.google.com/?q=Avenida%20Carlos%20Sainz%2C%2023%2C%2028914%20Legan%C3%A9s%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,86862,2019,Manual,1598.0,5.8,Blanco,Blanco,Tracción delantera,5,6,4,1783.0,Diésel,9
9471,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-acenta-85kw-115-5p-diesel-blanco-30f3d997-0d2c-4211-9ac3-81b9993ebdb6,Nissan,Qashqai,159091.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,63827,2019,Manual,1598.0,5.2,Blanco,Blanco,Tracción delantera,5,7,4,1627.0,Diésel,9
9472,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-diesel-blanco-c407557e-f3be-4595-a459-20391052bb30,Nissan,Qashqai,196001.0,https://maps.google.com/?q=CRTA%20N%20-VI%20581%2C7%20ESPIRITU%20SANTO%20(%20FRENTE%20A%20ITV)%2C%2015168%20SADA%2C%20ES,116,Prof.,Sedán,Ocasión,5,España,12,77614,2020,Manual,2000.0,5.2,Blanco,Blanco,Tracción trasera,5,6,4,790.0,Gasolina,9
9473,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-diesel-blanco-b971e3a0-afba-49f7-9f66-cb8058c3f2ce,Nissan,Qashqai,199991.0,https://maps.google.com/?q=R%C3%BAa%20de%20Amio%2C%20116%2C%2015890%20Santiago%20de%20Compostela%2C%20ES,116,Prof.,Sedán,Ocasión,5,España,12,88398,2020,Manual,2000.0,5.2,Blanco,Blanco,Tracción trasera,5,6,4,790.0,Otros,9
9474,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-t-urban-100-gasolina-gris-d90e9580-0b33-4eac-bf9e-056c35616336,Nissan,Micra,11632.0,https://maps.google.com/?q=Plaza%20de%20Europa%2C%20S%2FN%20Centro%20Comercial%20Gran%20Turia%2C%20L-256%2C%20257%2C%2046014%20Valencia%2C%20ES,101,Prof.,Coche pequeño,Ocasión,5,España,12,49884,2020,Manual,1995.0,4.3,Gris,Gris,Tracción a las cuatro ruedas,5,8,4,2109.0,Gasolina,2
9475,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-g-e6d-temp-83-kw-112-cv-5m-t-acenta-gasolina-gris-098c8380-3805-4d3e-8489-7eddd78b230b,Nissan,Juke,14790.0,https://maps.google.com/?q=AVENIDA%20ALICANTE%2C%2053%2C%203007%20MURCIA%2C%20ES,113,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,21113,2019,Manual,1477.0,5.9,Gris,Gris,Tracción delantera,5,7,3,1670.2021276595744,Otros,2
9476,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-7-dci-acenta-110kw-4wd-150-5p-diesel-blanco-4b47238f-c43b-4f23-a58e-9dcfd8f89c74,Nissan,Qashqai,159091.0,https://maps.google.com/?q=Salamanca%2C%2037001%20Salamanca%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,86862,2019,Manual,2000.0,5.2,Blanco,Blanco,Tracción trasera,5,6,4,790.0,Otros,9
9477,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-6-acenta-4x2-gasolina-gris-dbbaa71c-ba07-4858-b191-0efa3c3695e2,Nissan,Qashqai,10599.0,https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,117,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67066,2012,Manual,998.0,5.2,Gris,Gris,Tracción delantera,5,5,3,978.0,Gasolina,9
9478,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-2-dig-t-n-connecta-4x2-xtronic-gasolina-negro-074d5868-7488-48b9-8581-3e02b39daa67,Nissan,Qashqai,17690.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,66865,2016,Automático,2000.0,5.2,Negro,Negro,Tracción trasera,5,6,4,790.0,Gasolina,11
9479,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-6-acenta-4x2-112-gasolina-negro-f8112055-0454-40a2-83c2-bb1b06ca3eb8,Nissan,Juke,118181.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,113,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,99139,2019,Manual,1477.0,5.9,Negro,Negro,Tracción delantera,5,7,3,1670.2021276595744,Otros,1
9480,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-6-n-connecta-4x2-xtronic-117-gasolina-rojo-06811fbf-d0de-4704-9b63-e26e0cb27fa4,Nissan,Juke,14900.0,https://maps.google.com/?q=AVD.VELAZQUEZ%20N%C2%BA190%2C%2029004%20MALAGA%2C%20ES,117,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,49029,2018,Automático,1477.0,5.9,Rojo,Rojo,Tracción delantera,5,7,3,1670.2021276595744,Otros,11
9481,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-115cv-e6d-dct-n-connecta-diesel-gris-52368242-e2f0-4470-8e63-71b42e343f4d,Nissan,Qashqai,21900.0,https://maps.google.com/?q=CTRA%20DE%20CADIZ%20NUM.%20163%2C%2029680%20Mijas%20-%20Algeciras%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,45200,2020,Manual,1598.0,4.2,Gris,Gris,Tracción delantera,5,7,4,1470.0,Diésel,12
9482,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-5dci-tekna-sport-4x2-18-diesel-negro-871c6501-88f8-4519-b8a9-c42f0b86e72d,Nissan,Qashqai,10999.0,https://maps.google.com/?q=Plaza%20de%20Europa%2C%20S%2FN%20Centro%20Comercial%20Gran%20Turia%2C%20L-256%2C%20257%2C%2046014%20Valencia%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,146906,2013,Manual,2000.0,4.2,Negro,Negro,Tracción trasera,5,6,4,790.0,Gasolina,5
9483,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-5dci-acenta-diesel-f1f96650-77ff-4d18-ba99-80930c771fd0,Nissan,Juke,12727.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,84981,2018,Manual,1477.0,5.9,Marrón,Marrón,Tracción delantera,5,7,3,1670.2021276595744,Otros,10
9484,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-5dci-tekna-sport-4x2-18-diesel-negro-9ed7f96e-274e-4ef2-b1b1-e25ca6fa1e28,Nissan,Qashqai,10999.0,https://maps.google.com/?q=C.C.%20Carrefour%20Actur%20Zaragoza%2C%20Calle%20Mar%C3%ADa%20Zambrano%2071%2C%2050018%20Zaragoza%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,146906,2013,Manual,2000.0,4.2,Negro,Negro,Tracción trasera,5,6,4,790.0,Gasolina,5
9485,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-acenta-110-5p-diesel-blanco-b18b692e-ab07-4499-99b9-89dca0bf776d,Nissan,Qashqai,166361.0,https://maps.google.com/?q=CIUDAD%20REAL%2C%2013001%20CIUDAD%20REAL%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,36897,2018,Manual,2000.0,4.2,Blanco,Blanco,Tracción trasera,5,6,4,790.0,Gasolina,6
9486,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-0-dig-t-n-connecta-4x2-117-gasolina-negro-1d96c061-3182-432f-a80d-9399e2afd913,Nissan,Juke,19900.0,https://maps.google.com/?q=CRTA%20DE%20MADRID%20210%2C%2036318%20VIGO%2C%20ES,117,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,87000,2020,Manual,1477.0,5.9,Negro,Negro,Tracción delantera,5,7,3,1670.2021276595744,Otros,1
9487,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-2-tekna-gasolina-rojo-fb03d8ec-c1a1-4c3d-bd99-cb34090cd375,Nissan,Qashqai,17199.0,https://maps.google.com/?q=C.C.%20Carrefour%20Actur%20Zaragoza%2C%20Calle%20Mar%C3%ADa%20Zambrano%2071%2C%2050018%20Zaragoza%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,33784,2016,Automático,2000.0,4.2,Rojo,Rojo,Tracción trasera,5,6,4,790.0,Gasolina,8
9488,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-3-dig-t-mhev-12v-acenta-4x2-103kw-gasolina-negro-eb2cef06-4675-4800-9803-28d972936c3f,Nissan,Qashqai,23500.0,https://maps.google.com/?q=CRTA%20DE%20MADRID%20210%2C%2036318%20VIGO%2C%20ES,140,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,15000,2022,Manual,1570.0,4.2,Negro,Negro,Tracción a las cuatro ruedas,5,5,4,1210.0,Gasolina,7
9489,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-diesel-blanco-d8b4711e-ae72-420d-b851-4ea275ea46a7,Nissan,Qashqai,17590.0,https://maps.google.com/?q=Av.%20Laboral%2C%2010%2C%2028021%20MADRID%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,69084,2020,Manual,1570.0,4.2,Blanco,Blanco,Tracción a las cuatro ruedas,5,5,4,1210.0,Super 95,9
9490,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-6-acenta-4x2-112-gasolina-negro-876a12a0-02c1-4cae-8042-b44194f5cfef,Nissan,Juke,118181.0,https://maps.google.com/?q=-%2C%2002001%20ALBACETE%2C%20ES,113,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,99139,2019,Manual,1477.0,5.9,Negro,Negro,Tracción delantera,5,7,3,1670.2021276595744,Otros,1
9491,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-dci-85-kw-115-cv-e6d-n-style-diesel-blanco-405df076-8583-451c-8d25-8be2f0e015cb,Nissan,Qashqai,189001.0,https://maps.google.com/?q=Av.%20Jaime%20I%2C%2015%2C%2008226%20Terrassa%2C%20ES,116,Prof.,Sedán,Ocasión,5,España,12,30700,2020,Manual,1570.0,7.5,Blanco,Blanco,Tracción a las cuatro ruedas,5,5,4,1210.0,Gasolina,12
9492,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-3-dig-t-n-connecta-4x2-103kw-gasolina-negro-419e4714-8929-4473-81d7-b7283f4af3bb,Nissan,Qashqai,16299.0,https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,140,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,61789,2019,Manual,1570.0,7.5,Negro,Negro,Tracción a las cuatro ruedas,5,5,4,1210.0,Gasolina,11
9493,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-5dci-acenta-diesel-1b7d31b1-b620-4d1f-86ce-82b7b13d7179,Nissan,Juke,12727.0,https://maps.google.com/?q=Avenida%20Carlos%20Sainz%2C%2023%2C%2028914%20Legan%C3%A9s%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,84981,2018,Manual,1995.0,5.9,Marrón,Marrón,Tracción a las cuatro ruedas,5,8,4,2060.0,Gasolina,10
9494,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-ii-ii-1-2-acenta-4x2-2017-gasolina-9a334754-6389-4841-bd6e-0497e2fa6286,Nissan,Qashqai,17900.0,https://maps.google.com/?q=CALLE%20SANT%20JOAN%20D%27EN%20COLL%2052%2C%2008240%20MANRESA%2C%20ES,116,Prof.,Otros,Ocasión,5,España,12,32000,2018,Automático,6498.0,24.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,7,12,1475.0,Gasolina,5
9495,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-5dci-acenta-4x2-diesel-blanco-3beafed6-4e16-4df2-b5ad-5ffdad727e9a,Nissan,Juke,15900.0,https://maps.google.com/?q=Avda%20de%20Galicia%2065%2C%2036400%20Porri%C3%B1o%2C%20ES,110,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,33322,2019,Manual,2979.0,15.4,Blanco,Blanco,Tracción trasera,5,8,6,1925.0,Gasolina,6
9496,2023-11-20,https://www.autoscout24.es/anuncios/nissan-leaf-40-kwh-acenta-access-electrico-7dd6c2b9-6a50-4120-b57a-f389aa50d9b6,Nissan,Leaf,18900.0,https://maps.google.com/?q=AVENIDA%20DE%20MADRID%20116%2C%2024005%20LEON%2C%20ES,150,Prof.,Coche pequeño,Ocasión,5,España,12,30432,2020,Automático,1477.0,9.753676470588236,BLANCO,BLANCO,Tracción delantera,5,7,3,1670.2021276595744,Otros,9
9497,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-6-acenta-4x2-gasolina-gris-ead6cfe6-725e-4ae5-a581-7cbc8ada38bf,Nissan,Qashqai,10599.0,https://maps.google.com/?q=CARRETERA%20FUENCARRAL%20A%20HORTALEZA%2089%20D%2C%2028050%20MADRID%2C%20ES,117,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67066,2012,Manual,5204.0,12.5,Gris,Gris,Tracción trasera,5,7,10,1551.0,Gasolina,9
9498,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-ttekna-cvt-92-gasolina-gris-a711d0cf-74f2-408d-999b-9e1b65c04f0e,Nissan,Micra,169001.0,https://maps.google.com/?q=AVDA.%20ALCALDE%20CABALLERO%2C%2050%2C%2050014%20ZARAGOZA%2C%20ES,92,Prof.,Coche pequeño,Ocasión,5,España,12,6750,2021,Automático,2979.0,4.3,Gris,GUNMENTAL GREY,Tracción a las cuatro ruedas,5,8,6,2109.0,Diésel,5
9499,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-6dci-n-connecta-4x2-diesel-rojo-91902f26-0607-4f04-94e4-3ba2dfa835a2,Nissan,Qashqai,13299.0,https://maps.google.com/?q=CARRETERA%20FUENCARRAL%20A%20HORTALEZA%2089%20D%2C%2028050%20MADRID%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,121040,2015,Manual,5204.0,12.5,Rojo,Rojo,Tracción trasera,5,7,10,1551.0,Gasolina,2
9500,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-7-dci-acenta-110kw-4wd-150-5p-diesel-blanco-2e556908-49a1-464a-845a-d493bf6200ef,Nissan,Qashqai,168181.0,https://maps.google.com/?q=BURGOS%2C%2009001%20BURGOS%2C%20ES,150,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,52365,2019,Manual,3996.0,12.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,8,8,2275.0,Gasolina,9
9501,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-1-6-acenta-4x2-gasolina-gris-c2cc6308-2c32-4595-b838-e5af7618b9a7,Nissan,Qashqai,10599.0,https://maps.google.com/?q=CALLE%20SIM%C3%93N%20CARPINTERO%2081%20POL%C3%8DGONO%20INDUSTRIAL%20LAS%20QUEMADAS%2C%2C%2014014%20CORDOBA%2C%20ES,117,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,67066,2012,Manual,6498.0,24.7,Gris,Gris,Tracción a las cuatro ruedas,5,7,12,1575.0,Gasolina,9
9502,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-5-dci-acenta-85kw-115-5p-diesel-blanco-94a166b1-9b44-4057-bf3c-aa535334e9d8,Nissan,Qashqai,159091.0,https://maps.google.com/?q=Salamanca%2C%2037001%20Salamanca%2C%20ES,116,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,63827,2019,Manual,6498.0,24.7,Blanco,Blanco,Tracción a las cuatro ruedas,5,7,12,1575.0,Gasolina,9
9503,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-t-acenta-100-gasolina-blanco-b86a8d46-d1e9-4867-9f8a-f36436c4597d,Nissan,Micra,118181.0,https://maps.google.com/?q=Salamanca%2C%2037001%20Salamanca%2C%20ES,101,Prof.,Coche pequeño,Ocasión,5,España,12,66416,2020,Manual,2987.0,7.8,Blanco,Blanco,Tracción trasera,5,8,6,1950.0,Diésel,9
9504,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-1-0-dig-t-acenta-4x2-114-gasolina-blanco-e073fe34-9176-41f3-9d07-eeefa7376d05,Nissan,Juke,18109.0,https://maps.google.com/?q=CARRETERA%20DE%20MATARO%2010%2C%208903%20SANT%20ADRI%C3%80%20DE%20BES%C3%92S%2C%20ES,114,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,8065,2021,Manual,1477.0,1.2,Blanco,Blanco,Tracción delantera,5,7,3,1670.2021276595744,Otros,3
9505,2023-11-20,https://www.autoscout24.es/anuncios/nissan-micra-ig-t-n-sport-92-gasolina-negro-2afcafae-cf18-4a5e-8f5a-7aa4fbc5356c,Nissan,Micra,14900.0,https://maps.google.com/?q=Poligono%20Oliveral%2C%20Calle%20P%2C%20nave%204%2C%2046190%20Riba-roja%20de%20T%C3%BAria%2C%20ES,92,Prof.,Coche pequeño,Ocasión,5,España,12,47670,2021,Manual,1477.0,7.8,Negro,Negro,Tracción delantera,5,7,3,1670.2021276595744,Otros,3
9506,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-q-2-2-0-tekna-premium-4x4-17-gasolina-blanco-0f50269e-8b81-47d8-9a7d-5f7e61113187,Nissan,Qashqai,11099.0,https://maps.google.com/?q=Presagana%20Kalea%2C%203%2C%2C%2048970%20Basauri%2C%2C%20ES,140,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,123812,2011,Manual,5204.0,12.5,Blanco,Blanco,Tracción a las cuatro ruedas,5,7,10,1551.0,Gasolina,6
9507,2023-11-20,https://www.autoscout24.es/anuncios/nissan-juke-g-e6d-temp-83-kw-112-cv-5m-t-acenta-gasolina-gris-583f354b-f0e9-4e52-a611-6f04fbf4f475,Nissan,Juke,165001.0,https://maps.google.com/?q=R%C3%BAa%20de%20Amio%2C%20116%2C%2015890%20Santiago%20de%20Compostela%2C%20ES,113,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,64227,2019,Manual,2000.0,1.2,Gris,Gris,Tracción delantera,5,6,6,1670.2021276595744,Gasolina,4
9508,2023-11-20,https://www.autoscout24.es/anuncios/nissan-qashqai-1-6dci-n-connecta-4x2-diesel-rojo-c711e632-f695-4f77-a04c-900aa239017c,Nissan,Qashqai,13299.0,https://maps.google.com/?q=AVENIDA%20DE%20DENIA%20(CENTRO%20COMERCIAL%20PLAZA%20MAR%202)%2C%2003016%20ALICANTE%2C%20ES,131,Prof.,SUV/4x4/Pickup,Ocasión,5,España,12,121040,2015,Manual,3996.0,12.7,Rojo,Rojo,Tracción a las cuatro ruedas,5,8,8,2275.0,Gasolina,2
